Date,Open,High,Low,Close,Volume
2014-09-19,1516.69,1537.49,1516.69,1536.5,14575700
2014-09-22,1534.96,1534.96,1521.41,1526.62,14976900
2014-09-23,1527.36,1554.05,1527.36,1554.05,16397900
2014-09-24,1555.28,1578.3,1555.28,1578.3,21882600
2014-09-25,1582.35,1594.83,1578.15,1583.75,22313700
2014-09-26,1579.74,1597.06,1579.74,1597.06,17030100
2014-09-29,1600.91,1617.99,1600.91,1617.57,19487700
2014-09-30,1620.31,1632.09,1617.12,1632.09,18064500
2014-10-08,1634.89,1661.08,1633.33,1661.08,19482900
2014-10-09,1664.08,1670.98,1642.86,1667.21,22152400
2014-10-10,1663.61,1665.71,1648.51,1661.72,21042700
2014-10-13,1655.44,1661.41,1632.02,1661.41,18350300
2014-10-14,1657.29,1674.37,1648.03,1658.13,18238100
2014-10-15,1656.44,1665.75,1641.62,1665.75,17744200
2014-10-16,1659.68,1677.39,1647.5,1647.5,20506300
2014-10-17,1642.48,1643.3,1594.08,1620.01,20581100
2014-10-20,1620.08,1646.96,1620.08,1646.96,15816300
2014-10-21,1645.18,1653.04,1635.28,1635.28,17792000
2014-10-22,1632.63,1642.12,1615.02,1615.35,15708700
2014-10-23,1608.91,1613.37,1577.33,1580.94,16126900
2014-10-24,1578.85,1593.99,1578.85,1584.26,12632700
2014-10-27,1580.64,1601.6,1573.44,1601.6,11627600
2014-10-28,1605.65,1651.95,1605.65,1651.95,17034000
2014-10-29,1657.69,1681.0,1657.69,1676.88,20501200
2014-10-30,1677.59,1685.92,1670.71,1676.85,18381600
2014-10-31,1677.64,1680.35,1657.45,1670.82,16986500
2014-11-03,1670.82,1691.16,1670.82,1691.16,18702000
2014-11-04,1690.44,1692.06,1674.2,1675.87,17618200
2014-11-05,1674.17,1682.38,1666.29,1679.75,16035600
2014-11-06,1676.83,1697.19,1674.68,1697.19,14797100
2014-11-07,1698.44,1707.67,1676.7,1681.49,18281400
2014-11-10,1681.15,1688.16,1677.47,1688.16,14248000
2014-11-11,1688.79,1688.79,1608.62,1623.4,19059000
2014-11-12,1617.75,1648.63,1617.75,1648.63,12114000
2014-11-13,1646.63,1646.63,1612.65,1618.74,14981700
2014-11-14,1612.29,1613.88,1598.33,1613.88,11138200
2014-11-17,1613.38,1647.02,1612.15,1643.4,11453300
2014-11-18,1641.87,1651.42,1641.87,1651.42,11623300
2014-11-19,1650.65,1671.83,1649.94,1669.02,12688500
2014-11-20,1663.5,1669.2,1660.0,1667.75,11674900
2014-11-21,1665.54,1686.28,1665.54,1686.28,12412400
2014-11-24,1696.08,1701.16,1687.94,1699.88,16594700
2014-11-25,1698.27,1717.85,1698.27,1717.85,16242500
2014-11-26,1719.09,1732.52,1717.54,1732.52,18775200
2014-11-27,1733.66,1749.24,1732.63,1749.24,20144200
2014-11-28,1748.11,1757.22,1737.23,1750.83,21130800
2014-12-01,1748.36,1748.36,1720.93,1731.09,18731000
2014-12-02,1726.15,1751.29,1726.15,1746.01,16387300
2014-12-03,1746.01,1749.08,1722.36,1749.08,21811600
2014-12-04,1750.07,1765.39,1748.15,1763.31,21900800
2014-12-05,1743.51,1743.51,1673.48,1707.83,25042100
2014-12-08,1696.81,1702.85,1689.05,1697.56,20805400
2014-12-09,1691.16,1691.16,1612.97,1613.97,24753000
2014-12-10,1604.6,1660.14,1604.6,1660.14,16011000
2014-12-11,1655.25,1682.84,1655.25,1682.84,17022300
2014-12-12,1683.57,1703.55,1683.57,1703.51,16304200
2014-12-15,1699.89,1735.51,1699.89,1735.34,16279900
2014-12-16,1732.48,1736.27,1712.55,1723.98,13962600
2014-12-17,1718.8,1718.8,1680.81,1693.74,14518400
2014-12-18,1689.31,1695.62,1683.63,1683.64,11790100
2014-12-19,1679.38,1679.38,1629.38,1649.71,13891300
2014-12-22,1638.16,1638.16,1544.06,1548.64,16141300
2014-12-23,1535.81,1556.18,1526.76,1527.46,10062700
2014-12-24,1531.13,1566.09,1531.13,1566.09,9219500
2014-12-25,1569.67,1585.1,1569.67,1585.1,9410100
2014-12-26,1583.72,1586.21,1579.37,1586.21,10122800
2014-12-29,1584.06,1584.06,1544.14,1549.34,12521200
2014-12-30,1546.87,1548.66,1521.98,1523.86,10455300
2014-12-31,1523.32,1535.43,1516.85,1535.43,9226800
2015-01-05,1538.41,1541.92,1515.85,1541.92,10988700
2015-01-06,1536.11,1572.14,1532.15,1572.14,11559300
2015-01-07,1569.85,1569.85,1556.53,1567.96,9893800
2015-01-08,1566.8,1580.97,1563.45,1572.06,11457000
2015-01-09,1567.98,1581.78,1562.2,1562.2,11276200
2015-01-12,1553.2,1553.2,1531.4,1538.2,9149900
2015-01-13,1536.83,1563.97,1536.83,1563.97,8086900
2015-01-14,1563.8,1563.8,1555.54,1559.54,7788000
2015-01-15,1561.33,1569.22,1561.33,1568.75,8162400
2015-01-16,1569.57,1589.17,1569.57,1589.17,9273100
2015-01-19,1561.36,1602.97,1548.12,1564.12,12909600
2015-01-20,1568.56,1622.12,1568.56,1622.12,12765000
2015-01-21,1625.55,1654.08,1625.55,1654.08,15520300
2015-01-22,1653.97,1679.37,1653.97,1679.37,14642300
2015-01-23,1679.94,1679.94,1660.86,1662.71,13652200
2015-01-26,1661.21,1693.62,1661.21,1693.62,13051000
2015-01-27,1695.85,1705.0,1681.39,1705.0,14564900
2015-01-28,1701.44,1714.74,1699.55,1702.92,13101900
2015-01-29,1692.38,1703.41,1691.05,1697.11,10789700
2015-01-30,1698.45,1703.75,1678.79,1678.79,11082100
2015-02-02,1666.51,1682.51,1663.57,1678.7,9908500
2015-02-03,1681.2,1704.86,1681.2,1703.36,10675400
2015-02-04,1704.81,1713.23,1704.4,1704.85,10797600
2015-02-05,1711.9,1719.88,1700.43,1700.43,11802200
2015-02-06,1696.4,1697.75,1669.74,1672.47,10446900
2015-02-09,1675.57,1675.57,1654.66,1657.25,8649300
2015-02-10,1654.99,1669.8,1651.25,1669.8,7261600
2015-02-11,1672.89,1692.84,1672.89,1692.84,7568000
2015-02-12,1693.42,1710.94,1693.42,1710.89,8532100
2015-02-13,1716.17,1739.46,1716.17,1738.14,10911500
2015-02-16,1742.21,1772.23,1742.21,1772.23,10988900
2015-02-17,1777.5,1782.6,1767.68,1782.6,9937200
2015-02-25,1789.92,1798.14,1782.27,1788.01,10865500
2015-02-26,1786.82,1800.49,1786.11,1800.49,11964100
2015-02-27,1800.71,1824.88,1800.71,1824.88,13105200
2015-03-02,1834.68,1869.08,1833.35,1869.08,18099200
2015-03-03,1866.26,1889.21,1866.21,1868.5,17532500
2015-03-04,1867.72,1909.78,1867.72,1909.78,15793200
2015-03-05,1911.99,1930.48,1909.05,1930.48,17466300
2015-03-06,1929.15,1933.37,1903.64,1909.59,15420500
2015-03-09,1903.94,1937.5,1897.97,1937.5,14826400
2015-03-10,1936.43,1971.18,1936.43,1969.74,17886600
2015-03-11,1972.05,1981.04,1970.3,1980.1,19121300
2015-03-12,1978.74,1986.16,1950.06,1962.78,17605200
2015-03-13,1964.56,1989.42,1964.38,1989.42,14614600
2015-03-16,2000.35,2054.74,2000.35,2054.74,21583900
2015-03-17,2066.51,2094.72,2063.74,2089.76,25038900
2015-03-18,2094.78,2128.02,2094.78,2128.02,23785200
2015-03-19,2127.3,2145.02,2121.62,2145.02,22975600
2015-03-20,2142.91,2176.63,2142.91,2174.33,21780800
2015-03-23,2185.87,2237.77,2185.87,2237.77,23527500
2015-03-24,2247.32,2258.97,2190.04,2258.97,29010200
2015-03-25,2261.77,2305.43,2259.79,2298.22,25345400
2015-03-26,2296.07,2313.62,2258.18,2266.97,24679000
2015-03-27,2260.47,2285.19,2255.27,2285.17,18296300
2015-03-30,2288.44,2295.42,2275.89,2290.98,21993100
2015-03-31,2294.76,2325.68,2282.28,2311.59,22449400
2015-04-01,2313.11,2369.55,2313.11,2369.55,22372400
2015-04-02,2380.88,2432.34,2380.88,2432.34,25345100
2015-04-03,2426.63,2496.75,2426.63,2496.75,26752300
2015-04-07,2516.11,2550.59,2508.16,2550.59,28026900
2015-04-08,2558.91,2558.91,2476.49,2534.54,29337100
2015-04-09,2531.37,2531.37,2413.35,2510.08,26550600
2015-04-10,2496.12,2584.35,2496.12,2579.05,24064600
2015-04-13,2592.61,2647.14,2591.24,2640.49,27974100
2015-04-14,2645.32,2667.12,2636.4,2649.86,26840300
2015-04-15,2643.36,2643.36,2549.54,2556.53,24299700
2015-04-16,2519.94,2607.17,2508.89,2578.26,19654300
2015-04-17,2597.31,2610.79,2572.97,2588.74,22281200
2015-04-20,2577.55,2583.76,2526.66,2532.1,25853800
2015-04-21,2529.54,2626.36,2529.54,2626.36,20622800
2015-04-22,2646.56,2713.52,2646.56,2713.52,25351600
2015-04-23,2724.93,2762.81,2713.98,2749.77,28896700
2015-04-24,2716.68,2757.46,2708.72,2755.0,25953000
2015-04-27,2769.05,2791.15,2747.9,2769.46,25184000
2015-04-28,2768.76,2768.76,2671.79,2685.53,24469400
2015-04-29,2674.49,2752.99,2674.49,2752.99,19932100
2015-04-30,2757.73,2798.03,2757.73,2773.29,22259700
2015-05-04,2782.97,2804.97,2762.91,2802.86,18978000
2015-05-05,2808.55,2808.55,2732.53,2739.45,21018300
2015-05-06,2748.49,2796.19,2720.78,2722.34,19396200
2015-05-07,2712.33,2712.33,2669.49,2671.49,16255500
2015-05-08,2697.63,2785.74,2697.63,2785.74,18612800
2015-05-11,2821.49,2917.26,2821.49,2917.26,24502000
2015-05-12,2945.68,2999.56,2936.06,2999.53,28865400
2015-05-13,2989.75,3074.26,2989.75,3052.48,29524000
2015-05-14,3070.16,3109.38,3068.9,3104.43,28654800
2015-05-15,3096.77,3123.76,3047.78,3101.56,25158700
2015-05-18,3106.44,3208.74,3106.44,3208.38,27232100
2015-05-19,3236.57,3304.29,3230.55,3304.29,28739500
2015-05-20,3332.91,3450.81,3332.91,3411.24,33124700
2015-05-21,3439.56,3550.33,3439.56,3550.33,32512000
2015-05-22,3615.68,3618.48,3519.65,3589.8,36595000
2015-05-25,3556.84,3651.26,3555.16,3643.55,34069400
2015-05-26,3665.68,3788.96,3665.68,3788.96,33087400
2015-05-27,3822.48,3875.83,3741.78,3866.04,33115700
2015-05-28,3872.24,3936.4,3690.08,3692.18,37555900
2015-05-29,3674.94,3804.02,3558.54,3751.66,35114200
2015-06-01,3803.42,3946.28,3803.42,3946.28,29377200
2015-06-02,3998.34,4136.86,3998.34,4136.71,34191000
2015-06-03,4178.93,4188.85,4087.57,4188.38,36461600
2015-06-04,4161.09,4174.62,3946.89,4131.63,34722200
2015-06-05,4188.01,4201.84,4125.11,4168.05,34992400
2015-06-08,4160.44,4160.44,4042.35,4059.83,32393600
2015-06-09,4039.16,4086.49,4014.62,4066.39,25259700
2015-06-10,4046.22,4201.36,4043.12,4166.29,28023400
2015-06-11,4159.85,4260.58,4159.85,4260.58,28302700
2015-06-12,4277.04,4367.53,4277.04,4344.57,30607500
2015-06-15,4350.58,4367.4,4297.84,4299.25,41465400
2015-06-16,4239.65,4239.65,4077.37,4099.52,37227900
2015-06-17,4085.88,4183.99,3936.09,4183.99,33957300
2015-06-18,4177.8,4210.43,4050.38,4057.57,32076700
2015-06-19,3945.4,3946.56,3769.35,3774.56,28332300
2015-06-23,3741.05,3761.49,3534.08,3749.65,30261500
2015-06-24,3788.37,3846.55,3751.38,3846.48,32776100
2015-06-25,3857.59,3866.53,3670.45,3717.45,34430000
2015-06-26,3572.56,3572.56,3411.17,3419.72,28260000
2015-06-29,3473.29,3473.29,3150.88,3167.32,32584700
2015-06-30,3040.76,3271.58,2932.46,3264.39,41988000
2015-07-01,3223.44,3323.01,3065.21,3066.69,35158000
2015-07-02,3020.9,3020.9,2854.28,2863.8,29803000
2015-07-03,2723.4,2827.71,2661.85,2679.26,30023700
2015-07-06,2840.48,2840.48,2504.85,2529.66,37647500
2015-07-07,2418.42,2418.42,2381.29,2383.21,12738600
2015-07-08,2292.48,2311.52,2292.42,2307.67,18736300
2015-07-09,2254.83,2385.52,2254.83,2385.45,25557300
2015-07-10,2424.86,2476.19,2424.86,2476.05,16737600
2015-07-13,2563.59,2600.34,2556.57,2597.37,26814400
2015-07-14,2659.31,2720.56,2659.31,2671.14,35926200
2015-07-15,2672.98,2672.98,2548.85,2556.19,39792400
2015-07-16,2462.58,2624.68,2431.34,2571.28,38873500
2015-07-17,2576.66,2712.88,2576.66,2698.72,35475400
2015-07-20,2715.71,2787.95,2710.36,2772.93,43421200
2015-07-21,2751.33,2862.86,2751.33,2848.27,40476500
2015-07-22,2862.75,2904.91,2823.38,2903.35,43228600
2015-07-23,2911.56,3011.42,2910.64,3004.74,46551900
2015-07-24,3015.76,3064.91,2972.17,2976.94,47943500
2015-07-27,2922.79,2996.8,2785.91,2785.91,41674500
2015-07-28,2618.89,2787.72,2600.56,2674.2,43116400
2015-07-29,2716.03,2798.57,2623.81,2798.57,38422200
2015-07-30,2790.65,2841.56,2723.44,2724.42,40493900
2015-07-31,2667.73,2737.23,2627.75,2660.02,29510200
2015-08-03,2621.17,2627.23,2502.22,2517.09,28332500
2015-08-04,2513.36,2668.91,2507.5,2668.91,32966200
2015-08-05,2665.55,2716.86,2630.2,2660.72,37513400
2015-08-06,2598.92,2679.96,2598.92,2657.48,27777500
2015-08-07,2678.73,2754.73,2678.73,2754.73,33182800
2015-08-10,2786.15,2901.25,2784.06,2886.9,40445800
2015-08-11,2891.27,2952.51,2891.27,2925.58,44391700
2015-08-12,2891.96,2939.71,2888.77,2888.87,37545200
2015-08-13,2874.48,2970.17,2863.64,2970.17,37904800
2015-08-14,2995.98,3035.23,2995.98,3013.89,43594700
2015-08-17,3004.91,3069.51,2991.48,3069.51,41814900
2015-08-18,3075.32,3085.43,2865.01,2868.81,49515100
2015-08-19,2759.7,2955.51,2707.22,2938.46,42724300
2015-08-20,2903.28,2945.17,2831.22,2831.65,34653100
2015-08-21,2776.74,2802.74,2683.3,2686.44,30330600
2015-08-24,2568.37,2568.37,2494.89,2497.18,20405300
2015-08-25,2331.74,2377.23,2326.83,2331.13,20679200
2015-08-26,2320.92,2383.18,2221.61,2242.49,35609600
2015-08-27,2274.56,2301.37,2200.79,2301.37,28641500
2015-08-28,2331.5,2432.2,2326.93,2432.2,32565300
2015-08-31,2419.47,2419.47,2353.91,2355.45,29764300
2015-09-01,2324.7,2324.7,2221.71,2223.21,25333200
2015-09-02,2120.47,2252.99,2120.47,2130.98,25291400
2015-09-07,2159.62,2211.93,2158.75,2166.37,23838200
2015-09-08,2156.26,2264.65,2148.84,2264.65,23733000
2015-09-09,2279.77,2355.77,2279.77,2355.77,33389200
2015-09-10,2318.17,2363.87,2318.17,2325.15,28002800
2015-09-11,2313.49,2348.53,2310.7,2348.53,23995400
2015-09-14,2352.36,2352.36,2194.95,2197.96,31448100
2015-09-15,2117.21,2156.41,2071.88,2085.35,24643200
2015-09-16,2079.81,2215.98,2079.81,2209.11,30940100
2015-09-17,2196.47,2254.82,2164.63,2164.63,34798800
2015-09-18,2167.33,2179.92,2140.85,2179.92,23489800
2015-09-21,2146.5,2251.11,2146.5,2251.11,27811400
2015-09-22,2251.5,2283.56,2240.25,2271.75,32120000
2015-09-23,2228.98,2278.61,2228.98,2257.53,30239900
2015-09-24,2254.93,2289.29,2254.93,2289.29,31816000
2015-09-25,2271.37,2282.82,2187.16,2200.69,30225200
2015-09-28,2197.0,2250.77,2179.55,2249.62,24369600
2015-09-29,2207.14,2239.57,2204.96,2213.94,24108900
2015-09-30,2217.72,2225.11,2188.58,2208.41,21197300
2015-10-08,2259.33,2294.35,2244.93,2288.88,31720400
2015-10-09,2281.63,2328.6,2281.63,2325.88,32595900
2015-10-12,2336.56,2436.82,2336.56,2424.83,43819900
2015-10-13,2410.82,2464.92,2410.82,2464.92,40544800
2015-10-14,2455.11,2474.18,2437.8,2443.82,42704300
2015-10-15,2427.93,2515.29,2427.93,2515.29,42577300
2015-10-16,2530.74,2555.72,2505.66,2555.32,48025900
2015-10-19,2559.12,2577.12,2540.04,2567.59,47101200
2015-10-20,2560.9,2614.29,2560.3,2614.29,44067500
2015-10-21,2610.67,2619.79,2451.97,2451.97,51148000
2015-10-22,2440.98,2545.94,2440.98,2545.94,40277500
2015-10-23,2563.58,2633.5,2563.58,2626.91,43948900
2015-10-26,2654.29,2665.96,2614.06,2653.39,46024900
2015-10-27,2627.62,2672.33,2559.66,2668.25,42929100
2015-10-28,2646.35,2680.81,2613.28,2613.28,39855600
2015-10-29,2631.11,2662.66,2604.13,2645.05,34238000
2015-10-30,2638.52,2673.89,2609.17,2639.54,33937600
2015-11-02,2571.47,2644.51,2571.47,2577.65,30542400
2015-11-03,2581.64,2600.84,2561.39,2579.06,27332900
2015-11-04,2590.11,2702.34,2590.11,2702.34,38403000
2015-11-05,2709.82,2730.05,2687.84,2705.32,44041300
2015-11-06,2709.31,2785.47,2709.31,2785.13,43140300
2015-11-09,2774.93,2841.48,2757.54,2833.09,46654500
2015-11-10,2823.29,2867.06,2823.29,2857.64,41875900
2015-11-11,2863.16,2922.22,2863.16,2922.22,41641400
2015-11-12,2934.03,2966.32,2913.22,2946.37,44776200
2015-11-13,2912.64,2922.41,2867.4,2882.01,40146200
2015-11-16,2822.28,2960.24,2822.28,2960.24,32976900
2015-11-17,2991.67,3005.11,2938.34,2939.65,44638800
2015-11-18,2941.86,2960.76,2890.72,2891.55,36138500
2015-11-19,2897.66,2975.75,2897.66,2975.75,32075400
2015-11-20,2985.48,3047.02,2985.48,3042.89,41645700
2015-11-23,3053.93,3086.95,3028.19,3034.47,43354500
2015-11-24,3030.88,3077.27,3009.41,3077.27,35715900
2015-11-25,3075.58,3144.6,3075.58,3144.6,39441900
2015-11-26,3154.3,3178.91,3128.76,3134.25,39329800
2015-11-27,3115.8,3140.0,2933.14,2950.76,42533100
2015-11-30,2951.83,2984.49,2803.06,2984.18,38551900
2015-12-01,2981.28,3018.29,2955.82,2980.85,33205500
2015-12-02,2973.88,2973.88,2863.95,2934.18,29015600
2015-12-03,2942.47,3027.77,2942.47,3027.77,28476200
2015-12-04,3022.54,3067.19,3022.54,3045.56,33673200
2015-12-07,3054.15,3104.11,3050.6,3104.11,32682700
2015-12-08,3089.09,3098.2,3035.88,3056.89,34068200
2015-12-09,3036.48,3057.95,3022.81,3036.09,28565300
2015-12-10,3029.58,3063.72,3018.57,3025.26,27660000
2015-12-11,3013.54,3018.26,2991.53,2994.14,24005200
2015-12-14,2960.32,3045.94,2960.32,3045.94,29245200
2015-12-15,3048.37,3096.12,3048.37,3089.89,31535300
2015-12-16,3100.47,3151.74,3100.47,3129.79,33739000
2015-12-17,3146.87,3232.13,3146.87,3232.13,44188600
2015-12-18,3234.53,3251.27,3208.77,3225.89,44435100
2015-12-21,3218.2,3251.77,3217.92,3251.02,40306400
2015-12-22,3255.73,3293.33,3247.01,3293.33,40300900
2015-12-23,3295.86,3307.4,3256.65,3262.53,43735100
2015-12-24,3253.94,3280.23,3217.8,3278.72,34638400
2015-12-25,3278.96,3313.16,3278.96,3305.67,33597400
2015-12-28,3311.81,3327.26,3215.89,3215.89,42033200
2015-12-29,3207.63,3252.58,3179.53,3252.58,31494700
2015-12-30,3255.78,3289.17,3255.78,3288.27,33388900
2015-12-31,3289.05,3289.05,3221.09,3221.09,31731400
2016-01-04,3210.93,3210.93,2953.15,2953.15,27223900
2016-01-05,2779.87,2928.32,2779.87,2872.14,38818300
2016-01-06,2884.64,2959.88,2862.91,2959.88,32457400
2016-01-07,2906.0,2906.0,2713.87,2715.1,8771500
2016-01-08,2770.86,2774.97,2580.93,2727.59,36752200
2016-01-11,2663.23,2684.03,2529.09,2529.82,32909500
2016-01-12,2517.88,2561.05,2468.65,2530.74,28207200
2016-01-13,2540.12,2564.46,2429.27,2429.27,25809300
2016-01-14,2344.84,2520.29,2344.84,2518.63,29157400
2016-01-15,2493.86,2523.8,2416.16,2423.85,28256300
2016-01-18,2371.17,2503.96,2371.17,2484.75,25695600
2016-01-19,2476.52,2585.96,2476.52,2583.08,31657300
2016-01-20,2566.92,2610.53,2546.57,2578.32,32431800
2016-01-21,2534.91,2597.14,2466.23,2466.23,30273200
2016-01-22,2493.54,2511.81,2435.42,2511.81,25082400
2016-01-25,2530.95,2562.47,2516.07,2546.45,23618300
2016-01-26,2515.03,2515.03,2354.17,2356.55,28893800
2016-01-27,2362.22,2362.22,2206.71,2326.57,28941400
2016-01-28,2291.63,2313.43,2208.9,2212.68,22366100
2016-01-29,2201.25,2314.82,2201.25,2293.66,23794300
2016-02-01,2288.74,2311.95,2244.1,2270.8,22173300
2016-02-02,2271.06,2360.49,2271.06,2359.01,23367900
2016-02-03,2331.38,2384.32,2321.87,2378.93,22054800
2016-02-04,2382.77,2443.64,2382.77,2439.2,24881300
2016-02-05,2447.84,2456.66,2416.48,2416.48,21832800
2016-02-15,2330.03,2429.28,2330.03,2419.7,18880500
2016-02-16,2427.01,2518.67,2427.01,2516.91,27006900
2016-02-17,2513.99,2557.02,2499.08,2557.02,30624600
2016-02-18,2571.17,2582.38,2554.32,2554.88,32507600
2016-02-19,2545.05,2584.76,2544.96,2574.38,26877500
2016-02-22,2605.51,2630.49,2595.07,2630.49,31753800
2016-02-23,2631.79,2634.3,2581.59,2617.62,31081700
2016-02-24,2606.66,2633.15,2563.53,2615.9,32580500
2016-02-25,2607.31,2607.31,2408.27,2412.76,35941500
2016-02-26,2432.15,2433.06,2362.94,2408.01,28401800
2016-02-29,2390.76,2390.76,2239.43,2254.46,27471900
2016-03-01,2251.56,2310.84,2217.05,2299.83,27303900
2016-03-02,2292.79,2410.98,2292.79,2408.22,34462600
2016-03-03,2408.15,2455.92,2408.15,2411.91,34235200
2016-03-04,2396.68,2411.59,2301.52,2321.24,32571000
2016-03-07,2342.13,2392.64,2342.13,2381.64,27464100
2016-03-08,2377.49,2403.39,2288.32,2403.39,31816300
2016-03-09,2348.14,2386.91,2346.29,2352.81,24597200
2016-03-10,2354.66,2369.95,2310.99,2310.99,21404700
2016-03-11,2287.05,2322.51,2276.59,2307.41,18181700
2016-03-14,2332.91,2414.6,2332.91,2394.53,27689400
2016-03-15,2387.79,2403.92,2369.73,2379.45,23016900
2016-03-16,2404.79,2404.79,2343.25,2356.39,23961400
2016-03-17,2362.59,2439.37,2362.59,2438.83,30899900
2016-03-18,2443.77,2533.5,2443.77,2528.4,41466000
2016-03-21,2555.26,2595.14,2546.13,2595.14,43247000
2016-03-22,2571.05,2612.26,2571.05,2593.19,37590600
2016-03-23,2584.49,2622.25,2582.87,2622.25,31747700
2016-03-24,2601.33,2641.7,2579.83,2593.33,35448900
2016-03-25,2586.25,2613.29,2576.42,2610.5,27860200
2016-03-28,2625.25,2651.92,2589.9,2600.21,34450500
2016-03-29,2593.93,2593.93,2523.62,2545.35,27690500
2016-03-30,2565.66,2643.36,2565.66,2643.36,30464500
2016-03-31,2660.02,2689.51,2657.54,2672.1,36288100
2016-04-01,2660.74,2670.16,2628.65,2667.24,31612600
2016-04-05,2668.91,2739.93,2668.91,2738.34,36072000
2016-04-06,2727.33,2757.52,2726.5,2757.52,35670700
2016-04-07,2760.61,2760.61,2711.87,2711.87,35146400
2016-04-08,2685.42,2692.03,2656.44,2686.77,28648700
2016-04-11,2706.52,2751.99,2706.52,2744.96,31788500
2016-04-12,2741.78,2747.91,2701.13,2728.2,30447300
2016-04-13,2739.59,2797.42,2739.59,2768.88,38715300
2016-04-14,2783.78,2813.2,2776.96,2813.2,32399900
2016-04-15,2812.61,2826.58,2800.47,2822.52,32519000
2016-04-18,2804.84,2804.84,2777.93,2792.4,30488700
2016-04-19,2803.51,2808.77,2782.61,2803.72,30757200
2016-04-20,2810.63,2810.63,2646.94,2683.54,45907300
2016-04-21,2668.44,2700.18,2646.55,2646.91,34066300
2016-04-22,2626.27,2669.38,2626.27,2669.38,26406700
2016-04-25,2660.31,2668.6,2632.31,2662.88,25221700
2016-04-26,2658.14,2699.07,2657.35,2699.07,24977500
2016-04-27,2700.46,2726.32,2690.14,2696.09,28404000
2016-04-28,2692.7,2692.7,2632.74,2689.23,26377000
2016-04-29,2674.54,2704.97,2674.54,2695.51,22037000
2016-05-03,2693.56,2773.53,2684.83,2773.53,30746100
2016-05-04,2764.51,2797.91,2764.51,2779.27,31656300
2016-05-05,2773.87,2800.87,2772.04,2800.87,27948800
2016-05-06,2803.41,2812.19,2685.93,2685.93,38928500
2016-05-09,2650.31,2650.31,2550.69,2562.6,30991800
2016-05-10,2550.13,2567.99,2537.5,2548.98,20920500
2016-05-11,2560.03,2560.03,2514.96,2515.23,24399100
2016-05-12,2471.08,2495.54,2428.6,2495.54,23561400
2016-05-13,2486.22,2520.15,2481.7,2490.11,21467400
2016-05-16,2484.61,2541.04,2479.02,2541.04,23026100
2016-05-17,2541.97,2559.17,2528.53,2539.9,26392400
2016-05-18,2512.65,2512.65,2436.76,2452.78,27565000
2016-05-19,2448.17,2497.71,2448.17,2467.17,22964700
2016-05-20,2443.18,2490.04,2443.18,2490.04,22140200
2016-05-23,2494.41,2534.97,2494.41,2534.97,25952000
2016-05-24,2530.13,2530.13,2497.95,2510.96,22739900
2016-05-25,2526.26,2537.49,2497.19,2504.1,22009500
2016-05-26,2496.51,2513.09,2446.43,2513.09,23991600
2016-05-27,2509.11,2534.77,2508.25,2519.35,23438700
2016-05-30,2506.03,2525.94,2490.2,2509.15,21349300
2016-05-31,2509.84,2604.07,2509.84,2604.07,35392500
2016-06-01,2607.83,2639.7,2607.83,2632.51,37150700
2016-06-02,2627.56,2662.44,2627.56,2662.44,31190800
2016-06-03,2664.26,2682.19,2653.37,2669.59,32553200
2016-06-06,2676.13,2683.31,2668.58,2682.5,28917700
2016-06-07,2684.29,2695.19,2671.37,2695.19,29562500
2016-06-08,2690.35,2706.91,2665.46,2691.93,32795100
2016-06-13,2650.99,2663.14,2549.3,2549.3,38875500
2016-06-14,2530.16,2559.61,2528.09,2558.82,29055600
2016-06-15,2532.29,2655.63,2532.29,2651.28,37991500
2016-06-16,2652.61,2673.8,2648.96,2657.77,40657400
2016-06-17,2658.68,2688.54,2657.36,2674.48,36609000
2016-06-20,2667.28,2686.19,2638.89,2685.14,33700200
2016-06-21,2697.31,2710.13,2644.29,2655.42,37559500
2016-06-22,2647.37,2701.61,2647.37,2701.61,31573300
2016-06-23,2700.96,2704.87,2674.38,2687.59,33384300
2016-06-24,2684.65,2700.56,2615.89,2670.11,41883100
2016-06-27,2650.22,2733.58,2650.22,2733.58,37446900
2016-06-28,2724.9,2771.17,2724.9,2771.17,43627600
2016-06-29,2780.37,2786.35,2763.67,2781.29,40343700
2016-06-30,2780.03,2789.14,2769.21,2781.97,37521500
2016-07-01,2782.08,2793.41,2772.1,2778.32,33779800
2016-07-04,2761.22,2828.34,2761.22,2826.53,39502300
2016-07-05,2830.39,2842.84,2821.09,2842.39,42518200
2016-07-06,2831.97,2857.05,2825.74,2854.5,40225400
2016-07-07,2851.41,2864.63,2830.71,2856.03,43719100
2016-07-08,2853.75,2868.62,2842.01,2853.32,35728600
2016-07-11,2854.71,2868.4,2827.99,2829.59,41194300
2016-07-12,2826.48,2847.85,2785.55,2847.85,40024900
2016-07-13,2850.16,2869.1,2840.81,2866.82,37536800
2016-07-14,2867.19,2874.18,2861.95,2874.18,33628100
2016-07-15,2874.58,2874.58,2858.43,2865.24,31643500
2016-07-18,2860.24,2868.18,2842.69,2852.77,30925500
2016-07-19,2849.57,2872.25,2839.12,2872.25,28288000
2016-07-20,2873.58,2897.26,2873.58,2883.73,31405100
2016-07-21,2884.22,2900.82,2873.59,2885.39,33827600
2016-07-22,2881.72,2882.05,2854.37,2857.51,30317200
2016-07-25,2849.89,2871.33,2846.34,2860.08,30804300
2016-07-26,2857.94,2892.63,2857.94,2892.63,30100400
