Date,Close
2020-01-02,341.91
2020-01-03,347.3
2020-01-06,354.55
2020-01-07,351.35
2020-01-08,356.61
2020-01-09,345.84
2020-01-10,346.79
2020-01-13,345.7
2020-01-14,342.96
2020-01-15,344.97
2020-01-16,345.45
2020-01-17,344.75
2020-01-20,345.2
2020-01-21,348.2
2020-01-22,345.86
2020-01-23,347.88
2020-02-03,356.11
2020-02-04,354.06
2020-02-05,351.7
2020-02-06,349.39
2020-02-07,351.81
2020-02-10,353.0
2020-02-11,352.43
2020-02-12,350.89
2020-02-13,353.46
2020-02-14,353.79
2020-02-17,355.29
2020-02-18,357.23
2020-02-19,361.11
2020-02-20,362.29
2020-02-21,369.78
2020-02-24,376.9
2020-02-25,369.53
2020-02-26,371.76
2020-02-27,371.3
2020-02-28,365.36
2020-03-02,359.04
2020-03-03,358.64
2020-03-04,365.0
2020-03-05,366.49
2020-03-06,372.4
2020-03-09,373.46
2020-03-10,367.01
2020-03-11,370.0
2020-03-12,366.49
2020-03-13,356.02
2020-03-16,345.0
2020-03-17,331.07
2020-03-18,338.39
2020-03-19,336.15
2020-03-20,340.0
2020-03-23,339.2
2020-03-24,356.71
2020-03-25,362.98
2020-03-26,362.0
2020-03-27,365.45
2020-03-30,363.99
2020-03-31,364.27
2020-04-01,360.0
2020-04-02,360.53
2020-04-03,362.5
2020-04-07,371.0
2020-04-08,370.12
2020-04-09,370.3
2020-04-10,372.1
2020-04-13,371.95
2020-04-14,377.0
2020-04-15,374.01
2020-04-16,378.3
2020-04-17,369.92
2020-04-20,370.29
2020-04-21,374.64
2020-04-22,373.5
2020-04-23,378.8
2020-04-24,381.14
2020-04-27,380.45
2020-04-28,377.04
2020-04-29,378.1
2020-04-30,380.94
2020-05-06,380.3
2020-05-07,379.88
2020-05-08,383.5
2020-05-11,381.26
2020-05-12,380.99
2020-05-13,381.1
2020-05-14,383.49
2020-05-15,388.81
2020-05-18,398.21
2020-05-19,392.39
2020-05-20,396.73
2020-05-21,391.99
2020-05-22,392.0
2020-05-25,391.33
2020-05-26,393.16
2020-05-27,390.0
2020-05-28,392.41
2020-05-29,391.93
2020-06-01,395.99
2020-06-02,394.8
2020-06-03,391.2
2020-06-04,387.86
2020-06-05,387.84
2020-06-08,384.22
2020-06-09,384.61
2020-06-10,388.89
2020-06-11,391.9
2020-06-12,391.13
2020-06-15,388.53
2020-06-16,389.59
2020-06-17,390.5
2020-06-18,389.89
2020-06-19,390.67
2020-06-22,393.82
2020-06-23,394.5
2020-06-24,397.0
2020-06-29,397.15
2020-06-30,397.76
2020-07-01,400.82
2020-07-02,396.04
2020-07-03,397.55
2020-07-06,396.97
2020-07-07,397.46
2020-07-08,399.39
2020-07-09,401.99
2020-07-10,399.79
2020-07-13,401.18
2020-07-14,400.33
2020-07-15,400.39
2020-07-16,399.79
2020-07-17,397.44
2020-07-20,398.69
2020-07-21,401.66
2020-07-22,410.44
2020-07-23,412.65
2020-07-24,417.95
2020-07-27,426.85
2020-07-28,425.2
2020-07-29,427.07
2020-07-30,422.0
2020-07-31,428.97
2020-08-03,427.68
2020-08-04,428.09
2020-08-05,439.59
2020-08-06,442.99
2020-08-07,445.99
2020-08-10,441.9
2020-08-11,433.0
2020-08-12,407.0
2020-08-13,412.5
2020-08-14,416.54
2020-08-17,420.7
2020-08-18,430.0
2020-08-19,423.88
2020-08-20,415.6
2020-08-21,414.99
2020-08-24,415.71
2020-08-25,413.0
2020-08-26,412.58
2020-08-27,417.6
2020-08-28,418.18
2020-08-31,419.0
2020-09-01,423.98
2020-09-02,418.3
2020-09-03,414.5
2020-09-04,414.8
2020-09-07,413.22
2020-09-08,414.5
2020-09-09,414.78
2020-09-10,417.43
2020-09-11,416.29
2020-09-14,415.5
2020-09-15,417.03
2020-09-16,416.46
2020-09-17,413.7
2020-09-18,415.48
2020-09-21,415.27
2020-09-22,405.58
2020-09-23,400.67
2020-09-24,395.29
2020-09-25,400.0
2020-09-28,399.21
2020-09-29,403.8
2020-09-30,402.97
2020-10-09,404.49
2020-10-12,408.79
2020-10-13,406.63
2020-10-14,402.85
2020-10-15,402.3
2020-10-16,404.0
2020-10-19,404.4
2020-10-20,401.0
2020-10-21,404.1
2020-10-22,404.01
2020-10-23,402.74
2020-10-26,400.9
2020-10-27,404.02
2020-10-28,404.6
2020-10-29,399.47
2020-10-30,397.21
2020-11-02,399.9
2020-11-03,401.56
2020-11-04,402.66
2020-11-05,402.37
2020-11-06,406.94
2020-11-09,406.2
2020-11-10,396.69
2020-11-11,396.0
2020-11-12,394.39
2020-11-13,395.93
2020-11-16,396.01
2020-11-17,395.8
2020-11-18,393.72
2020-11-19,391.5
2020-11-20,392.1
2020-11-23,391.65
2020-11-24,383.36
2020-11-25,378.45
2020-11-26,378.85
2020-11-27,377.5
2020-11-30,370.58
2020-12-01,372.99
2020-12-02,378.43
2020-12-03,382.98
2020-12-04,383.38
2020-12-07,382.52
2020-12-08,386.76
2020-12-09,384.75
2020-12-10,381.46
2020-12-11,381.46
2020-12-14,380.46
2020-12-15,383.8
2020-12-16,385.44
2020-12-17,388.7
2020-12-18,390.34
2020-12-21,395.96
2020-12-22,390.32
2020-12-23,390.12
2020-12-24,390.4
2020-12-25,392.21
2020-12-28,391.61
2020-12-29,390.66
2020-12-30,390.39
2020-12-31,390.0
2021-01-04,398.09
2021-01-05,401.0
2021-01-06,400.73
2021-01-07,398.49
2021-01-08,395.97
2021-01-11,385.0
2021-01-12,387.99
2021-01-13,386.5
2021-01-14,383.7
2021-01-15,385.41
2021-01-18,384.6
2021-01-19,384.97
2021-01-20,386.76
2021-01-21,389.46
2021-01-22,388.09
2021-01-25,386.0
2021-01-26,387.45
2021-01-27,385.39
2021-01-28,382.23
2021-01-29,384.5
2021-02-01,388.47
2021-02-02,384.83
2021-02-03,382.36
2021-02-04,379.5
2021-02-05,376.23
2021-02-08,378.59
2021-02-09,382.74
2021-02-10,383.0
2021-02-18,372.06
2021-02-19,370.67
2021-02-22,374.5
2021-02-23,377.99
2021-02-24,377.28
2021-02-25,373.04
2021-02-26,368.26
2021-03-01,367.37
2021-03-02,360.42
2021-03-03,362.08
2021-03-04,359.0
2021-03-05,355.7
2021-03-08,358.95
2021-03-09,357.75
2021-03-10,361.07
2021-03-11,364.91
2021-03-12,359.62
2021-03-15,362.88
2021-03-16,363.26
2021-03-17,364.7
2021-03-18,366.79
2021-03-19,366.64
2021-03-22,364.4
2021-03-23,366.2
2021-03-24,364.59
2021-03-25,365.68
2021-03-26,365.1
2021-03-29,365.4
2021-03-30,360.66
2021-03-31,356.79
2021-04-01,364.49
2021-04-02,368.04
2021-04-06,366.39
2021-04-07,368.14
2021-04-08,369.2
2021-04-09,370.15
2021-04-12,368.62
2021-04-13,365.59
2021-04-14,368.6
2021-04-15,368.52
2021-04-16,371.8
2021-04-19,374.7
2021-04-20,371.44
2021-04-21,374.65
2021-04-22,375.2
2021-04-23,373.81
2021-04-26,372.83
2021-04-27,372.97
2021-04-28,370.0
2021-04-29,372.44
2021-04-30,370.97
2021-05-06,375.35
2021-05-07,379.82
2021-05-10,380.7
2021-05-11,380.7
2021-05-12,381.29
2021-05-13,379.41
2021-05-14,381.13
2021-05-17,385.57
2021-05-18,388.2
2021-05-19,388.83
2021-05-20,389.14
2021-05-21,389.4
2021-05-24,390.8
2021-05-25,389.68
2021-05-26,393.2
2021-05-27,390.5
2021-05-28,388.82
2021-05-31,391.1
2021-06-01,393.5
2021-06-02,387.97
2021-06-03,385.44
2021-06-04,382.51
2021-06-07,384.29
2021-06-08,385.3
2021-06-09,386.0
2021-06-10,384.73
2021-06-11,388.01
2021-06-15,381.99
2021-06-16,381.09
2021-06-17,374.0
2021-06-18,371.0
2021-06-21,370.58
2021-06-22,371.56
2021-06-23,371.93
2021-06-24,370.35
2021-06-25,370.74
2021-06-28,371.16
2021-06-29,369.29
2021-06-30,365.82
2021-07-01,370.26
2021-07-02,371.09
2021-07-05,372.5
2021-07-06,375.99
2021-07-07,375.39
2021-07-08,376.0
2021-07-09,376.69
2021-07-12,375.62
2021-07-13,376.87
2021-07-14,377.71
2021-07-15,380.5
2021-07-16,379.24
2021-07-19,376.5
2021-07-20,378.48
2021-07-21,377.03
2021-07-22,375.01
2021-07-23,376.37
2021-07-26,377.68
2021-07-27,376.49
2021-07-28,377.94
2021-07-29,378.78
2021-07-30,380.9
2021-08-02,376.25
2021-08-03,376.91
2021-08-04,377.46
2021-08-05,376.75
2021-08-06,374.73
2021-08-09,365.44
2021-08-10,363.5
2021-08-11,362.37
2021-08-12,366.8
2021-08-13,367.69
2021-08-16,371.14
2021-08-17,374.7
2021-08-18,374.2
2021-08-19,372.87
2021-08-20,374.39
2021-08-23,373.66
2021-08-24,376.44
2021-08-25,374.4
2021-08-26,373.27
2021-08-27,376.39
2021-08-30,377.5
2021-08-31,377.55
2021-09-01,377.38
2021-09-02,377.29
2021-09-03,376.95
2021-09-06,379.43
2021-09-07,378.5
2021-09-08,374.85
2021-09-09,373.17
2021-09-10,374.09
2021-09-13,372.95
2021-09-14,373.0
2021-09-15,374.1
2021-09-16,371.09
2021-09-17,367.73
2021-09-22,372.23
2021-09-23,368.54
2021-09-24,366.69
2021-09-27,367.74
2021-09-28,364.62
2021-09-29,363.64
2021-09-30,362.14
2021-10-08,365.9
2021-10-11,365.15
2021-10-12,367.37
2021-10-13,367.16
2021-10-14,371.99
2021-10-15,371.09
2021-10-18,366.36
2021-10-19,367.87
2021-10-20,366.64
2021-10-21,368.2
2021-10-22,369.89
2021-10-25,369.5
2021-10-26,370.45
2021-10-27,367.49
2021-10-28,371.67
2021-10-29,370.19
2021-11-01,368.58
2021-11-02,370.23
2021-11-03,367.35
2021-11-04,366.4
2021-11-05,370.89
2021-11-08,374.61
2021-11-09,375.89
2021-11-10,375.67
2021-11-11,382.2
2021-11-12,382.15
2021-11-15,380.68
2021-11-16,382.39
2021-11-17,381.7
2021-11-18,382.5
2021-11-19,382.68
2021-11-22,378.51
2021-11-23,372.48
2021-11-24,369.89
2021-11-25,369.78
2021-11-26,372.18
2021-11-29,369.44
2021-11-30,368.51
2021-12-01,367.32
2021-12-02,365.55
2021-12-03,365.16
2021-12-06,367.99
2021-12-07,367.47
2021-12-08,367.73
2021-12-09,366.67
2021-12-10,365.85
2021-12-13,367.52
2021-12-14,367.63
2021-12-15,363.94
2021-12-16,367.35
2021-12-17,371.99
2021-12-20,371.0
2021-12-21,368.9
2021-12-22,367.8
2021-12-23,371.82
2021-12-24,372.69
2021-12-27,372.27
2021-12-28,373.55
2021-12-29,371.61
2021-12-30,369.79
2021-12-31,373.85
2022-01-04,371.3
2022-01-05,372.84
2022-01-06,370.84
2022-01-07,368.37
2022-01-10,368.87
2022-01-11,372.06
2022-01-12,373.31
2022-01-13,374.29
2022-01-14,374.18
2022-01-17,372.89
2022-01-18,371.64
2022-01-19,371.8
2022-01-20,376.39
2022-01-21,376.64
2022-01-24,375.72
2022-01-25,376.34
2022-01-26,376.67
2022-01-27,370.28
2022-01-28,369.04
2022-02-07,371.35
2022-02-08,373.11
2022-02-09,374.87
2022-02-10,375.7
2022-02-11,373.84
2022-02-14,379.9
2022-02-15,384.04
2022-02-16,378.94
2022-02-17,382.29
2022-02-18,385.47
2022-02-21,385.28
2022-02-22,390.44
2022-02-23,386.41
2022-02-24,395.14
2022-02-25,389.61
2022-02-28,386.7
2022-03-01,387.9
2022-03-02,394.67
2022-03-03,391.95
2022-03-04,393.99
2022-03-07,401.5
2022-03-08,409.96
2022-03-09,415.11
2022-03-10,402.1
2022-03-11,403.6
2022-03-14,400.69
2022-03-15,393.7
2022-03-16,391.31
2022-03-17,394.09
2022-03-18,395.64
2022-03-21,393.66
2022-03-22,396.25
2022-03-23,393.81
2022-03-24,398.0
2022-03-25,400.0
2022-03-28,396.5
2022-03-29,394.0
2022-03-30,393.84
2022-03-31,394.14
2022-04-01,395.2
2022-04-06,393.2
2022-04-07,394.3
2022-04-08,395.12
2022-04-11,398.39
2022-04-12,400.28
2022-04-13,401.91
2022-04-14,403.41
2022-04-15,404.48
2022-04-18,406.82
2022-04-19,404.81
2022-04-20,399.86
2022-04-21,403.7
2022-04-22,405.74
2022-04-25,403.98
2022-04-26,400.17
2022-04-27,400.64
2022-04-28,399.95
2022-04-29,405.2
2022-05-05,402.69
2022-05-06,403.0
2022-05-09,403.8
2022-05-10,402.36
2022-05-11,400.35
2022-05-12,402.69
2022-05-13,398.95
2022-05-16,396.26
2022-05-17,397.18
2022-05-18,394.78
2022-05-19,394.86
2022-05-20,396.61
2022-05-23,398.23
2022-05-24,399.31
2022-05-25,399.36
2022-05-26,400.87
2022-05-27,402.5
2022-05-30,399.09
2022-05-31,398.35
2022-06-01,395.62
2022-06-02,398.22
2022-06-06,397.0
2022-06-07,396.31
2022-06-08,397.0
2022-06-09,398.29
2022-06-10,397.19
2022-06-13,403.02
2022-06-14,396.48
2022-06-15,394.34
2022-06-16,395.2
2022-06-17,398.09
2022-06-20,396.69
2022-06-21,395.46
2022-06-22,395.91
2022-06-23,396.08
2022-06-24,393.85
2022-06-27,396.11
2022-06-28,393.87
2022-06-29,392.68
2022-06-30,391.7
2022-07-01,388.42
2022-07-04,390.59
2022-07-05,390.01
2022-07-06,382.64
2022-07-07,377.29
2022-07-08,376.19
2022-07-11,376.5
2022-07-12,377.27
2022-07-13,374.7
2022-07-14,374.29
2022-07-15,371.89
2022-07-18,374.0
2022-07-19,372.43
2022-07-20,372.4
2022-07-21,369.57
2022-07-22,375.68
2022-07-25,377.08
2022-07-26,377.18
2022-07-27,376.07
2022-07-28,379.5
2022-07-29,383.96
2022-08-01,385.13
2022-08-02,387.16
2022-08-03,385.58
2022-08-04,387.05
2022-08-05,390.19
2022-08-08,388.02
2022-08-09,389.32
2022-08-10,390.27
2022-08-11,388.7
2022-08-12,390.17
2022-08-15,390.64
2022-08-16,390.27
2022-08-17,388.72
2022-08-18,387.2
2022-08-19,386.13
2022-08-22,385.07
2022-08-23,387.33
2022-08-24,388.88
2022-08-25,390.04
2022-08-26,390.47
2022-08-29,387.5
2022-08-30,388.9
2022-08-31,386.83
2022-09-01,384.26
2022-09-02,384.34
2022-09-05,387.14
2022-09-06,388.75
2022-09-07,387.39
2022-09-08,389.73
2022-09-09,390.13
2022-09-13,389.37
2022-09-14,386.66
2022-09-15,385.36
2022-09-16,384.64
2022-09-19,384.3
2022-09-20,385.58
2022-09-21,386.76
2022-09-22,385.71
2022-09-23,387.96
2022-09-26,385.84
2022-09-27,386.0
2022-09-28,385.83
2022-09-29,389.0
2022-09-30,390.0
2022-10-10,392.49
2022-10-11,392.01
2022-10-12,392.57
2022-10-13,392.83
2022-10-14,392.45
2022-10-17,390.97
2022-10-18,390.8
2022-10-19,390.01
2022-10-20,388.6
2022-10-21,388.93
2022-10-24,393.32
2022-10-25,393.68
